Höri,8181,ZH,47.5068,8.50582
Hünenberg,6331,ZG,47.17744,8.42429
Hünenberg See,6333,ZG,47.17366,8.44742
Hünibach,3626,BE,46.74588,7.64864
Hüntwangen,8194,ZH,47.59576,8.49268
Hüswil,6152,LU,47.12734,7.9072
Hütten,8825,ZH,47.17624,8.66415
Hüttikon,8115,ZH,47.44488,8.38652
Hüttwilen,8536,TG,47.60912,8.87118
Ibach,6438,SZ,47.01152,8.64528
Icogne,1977,VS,46.29259,7.43892
Iffwil,3305,BE,47.0641,7.47867
Igis,7206,GR,46.94652,9.57361
Ilanz,7130,GR,46.77336,9.20278
Illgau,6434,SZ,46.99148,8.72933
Illnau,8308,ZH,47.40884,8.72196
Immensee,6405,SZ,47.09546,8.46151
Indemini,6571,TI,46.09502,8.82888
Inkwil,3375,BE,47.19942,7.67235
Innerferrera,7445,GR,46.52002,9.44666
Innerthal,8858,SZ,47.05507,8.92069
Innertkirchen,3862,BE,46.7037,8.23459
Ins,3232,BE,47.00521,7.1047
Interlaken,3800,BE,46.68474,7.86012
Intragna,6655,TI,46.17558,8.68942
Intschi,6476,UR,46.76287,8.64496
Inwil,6034,LU,47.12374,8.35193
Ipsach,2563,BE,47.11334,7.23323
Iragna,6707,TI,46.33028,8.96392
Iseltwald,3807,BE,46.7078,7.96587
Isenthal,6461,UR,46.90512,8.54511
Iseo,6993,TI,46.00468,8.88146
Islikon,8546,TG,47.54532,8.84362
Isone,6810,TI,46.12902,8.98626
Isérables,1914,VS,46.16063,7.2485
Itingen,4452,BL,47.46777,7.78586
Ittenthal,5083,AG,47.51925,8.05829
Ittigen,3063,BE,46.97691,7.48217
Jaun,1656,FR,46.60991,7.28286
Jegenstorf,3303,BE,47.05087,7.50562
Jenaz,7233,GR,46.92819,9.71546
Jenins,7307,GR,47.00054,9.55757
Jens,2565,BE,47.09983,7.26131
Jeuss,1793,FR,46.9032,7.1654
Jona,8645,SG,47.2337,8.83289
Jonen,8916,AG,47.29742,8.39379
Jongny,1805,VD,46.48274,6.84555
Jonschwil,9243,SG,47.42352,9.0876
Juf,7448,GR,46.4454,9.57961
Juriens,1326,VD,46.69028,6.44819
Jussy,1254,GE,46.23428,6.26267
Kaiseraugst,4303,AG,47.53789,7.72831
Kaiserstuhl AG,5466,AG,47.56834,8.41835
Kaisten,5082,AG,47.54051,8.04617
Kallern,5625,AG,47.31089,8.29262
Kallnach,3283,BE,47.02095,7.23485
Kaltacker,3413,BE,47.07565,7.66953
Kaltbrunn,8722,SG,47.2137,9.02642
Kaltenbach,8259,TG,47.65131,8.84024
Kandergrund,3716,BE,46.55571,7.66089
Kandersteg,3718,BE,46.4945,7.67403
Kappel SO,4616,SO,47.32277,7.84859
Kappel am Albis,8926,ZH,47.22804,8.52902
Kappelen,3273,BE,47.06149,7.26678
Kastanienbaum,6047,LU,47.01007,8.33619
Kaufdorf,3126,BE,46.83815,7.49804
Kehrsatz,3122,BE,46.91173,7.46888
Kehrsiten,6365,NW,47.00063,8.37052
Kemptthal,8310,ZH,47.44936,8.70367
Kernenried,3309,BE,47.07246,7.54878
Kerns,6064,OW,46.90317,8.28105
Kerzers,3210,FR,46.9745,7.19864
Kesswil,8593,TG,47.59332,9.31996
Kestenholz,4703,SO,47.28143,7.75513
Kienberg,4468,SO,47.44058,7.96652
Kiental,3723,BE,46.57817,7.73346
Kiesen,3629,BE,46.81918,7.5814
Kilchberg BL,4496,BL,47.42601,7.89849
Kilchberg ZH,8802,ZH,47.32377,8.54394
Killwangen,8956,AG,47.43162,8.34987
Kippel,3917,VS,46.39951,7.77127
Kirchberg BE,3422,BE,47.08569,7.58648
Kirchberg SG,9533,SG,47.41252,9.04024
Kirchdorf AG,5416,AG,47.49606,8.27598
Kirchdorf BE,3116,BE,46.82,7.54779
Kirchenthurnen,3128,BE,46.82338,7.50264
Kirchlindach,3038,BE,47.0006,7.41729
Kleinandelfingen,8451,ZH,47.59973,8.68519
Kleindietwil,4936,BE,47.1444,7.79094
Kleindöttingen,5314,AG,47.57003,8.2451
Kleinlützel,4245,SO,47.42437,7.41764
Kleinwangen,6277,LU,47.1946,8.29645
Klingnau,5313,AG,47.58204,8.25195
Kloster Fahr,8109,AG,47.40797,8.43868
Klosters,7250,GR,46.86822,9.88972
Klosters Dorf,7252,GR,46.885,9.87199
Kloten,8302,ZH,47.454,8.58401
Knonau,8934,ZH,47.22315,8.46183
Knutwil,6213,LU,47.19876,8.07267
Koblenz,5322,AG,47.60842,8.24177
Kollbrunn,8483,ZH,47.45819,8.77869
Konolfingen,3510,BE,46.88087,7.62114
Koppigen,3425,BE,47.13184,7.60365
Kottwil,6217,LU,47.16255,8.04311
Krattigen,3704,BE,46.65956,7.72837
Krauchthal,3326,BE,47.00778,7.56193
Kreuzlingen,8280,TG,47.6449,9.17375
Kriechenwil,3179,BE,46.91095,7.22222
Kriegstetten,4566,SO,47.17609,7.59756
Kriens,6010,LU,47.03235,8.2819
Kriessern,9451,SG,47.36497,9.60946
Krinau,9622,SG,47.31795,9.05338
Krummenau,9643,SG,47.24847,9.17195
Kyburg,8314,ZH,47.45398,8.74289
Kyburg-Buchegg,4586,SO,47.14202,7.50999
Kägiswil,6056,OW,46.91958,8.25836
Känerkinden,4447,BL,47.41213,7.83604
Kölliken,5742,AG,47.33483,8.02248
Köniz,3098,BE,46.92273,7.41458
Küblis,7240,GR,46.91584,9.77976
Künten,5444,AG,47.38874,8.33028
Küsnacht ZH,8700,ZH,47.32,8.58824
Küssnacht am Rigi,6403,SZ,47.08216,8.43825
Küttigen,5024,AG,47.41428,8.04926
Küttigkofen,4581,SO,47.15006,7.5144
L'Abbaye,1344,VD,46.64959,6.31962
L'Abergement,1355,VD,46.75424,6.48847
L'Auberson,1454,VD,46.81944,6.46221
L'Isle,1148,VD,46.61975,6.41149
L'Orient,1341,VD,46.60175,6.23945
La Brévine,2406,NE,46.98098,6.60457
La Chaux (Cossonay),1308,VD,46.61643,6.47323
La Chaux-de-Fonds,2300,NE,47.10098,6.82633
La Chaux-du-Milieu,2405,NE,47.01328,6.70452
La Conversion,1093,VD,46.51425,6.68567
La Croix (Lutry),1090,VD,46.51693,6.69947
La Croix-de-Rozon,1257,GE,46.14737,6.12209
La Cure,1265,VD,46.46262,6.07623
La Côte-aux-Fées,2117,NE,46.86635,6.48903
La Ferrière,2333,BE,47.14136,6.89868
La Forclaz VD,1866,VD,46.34955,7.06824
La Fouly VS,1944,VS,45.9418,7.1029
La Heutte,2604,BE,47.19069,7.22457
La Joux FR,1697,FR,46.62545,6.93622
La Neuveville,2520,BE,47.0659,7.09629
La Plaine,1283,GE,46.17786,6.00389
La Punt Chamues-ch,7522,GR,46.57632,9.92854
La Rippe,1278,VD,46.38395,6.15126
La Roche FR,1634,FR,46.69557,7.14106
La Sage,1985,VS,46.09927,7.5145
La Sagne NE,2314,NE,47.04243,6.80075
La Sarraz,1315,VD,46.65834,6.50985
La Tour-de-Peilz,1814,VD,46.45499,6.86572
La Tour-de-Trême,1635,FR,46.60887,7.05881
La Tzoumaz,1918,VS,46.14475,7.23696
La Verrerie,1624,FR,46.58919,6.92013
Laax GR,7031,GR,46.80889,9.26491
Laax GR 2,7032,GR,46.82417,9.2586
Lachen SZ,8853,SZ,47.19175,8.8554
Laconnex,1287,GE,46.1558,6.0364
Ladir,7155,GR,46.7909,9.20155
Lajoux JU,2718,JU,47.27845,7.1389
Lamboing,2516,BE,47.11762,7.13801
Lampenberg,4432,BL,47.42603,7.75891
Landquart,7302,GR,46.96251,9.56353
Landschlacht,8597,TG,47.62714,9.24689
Langenbruck,4438,BL,47.35024,7.76908
Langendorf,4513,SO,47.2222,7.51398
Langenthal,4900,BE,47.21248,7.7846
Langnau am Albis,8135,ZH,47.2861,8.5361
Langnau b. Reiden,6262,LU,47.22926,7.96073
Langnau im Emmental,3550,BE,46.94073,7.78641
Langwies,7057,GR,46.82398,9.72415
Langwiesen,8246,ZH,47.68456,8.66055
Lantsch/Lenz,7083,GR,46.68555,9.56309
Lanzenhäusern,3148,BE,46.84419,7.35765
Lanzenneunforn,8506,TG,47.62381,8.93681
Latsch,7484,GR,46.6346,9.75129
Latterbach,3758,BE,46.66541,7.58244
Lauenen b. Gstaad,3782,BE,46.42112,7.32731
Lauerz,6424,SZ,47.0317,8.58364
Laufen,4242,BL,47.42051,7.50091
Laufenburg,5080,AG,47.55922,8.06046
Laupen BE,3177,BE,46.9059,7.23956
Laupen ZH,8637,ZH,47.26527,8.92974
Laupersdorf,4712,SO,47.31347,7.6547
Lauperswil,3438,BE,46.96234,7.73728
Laura,6549,GR,46.21257,9.10216
Lausanne,1003,VD,46.52446,6.62879
Lausen,4415,BL,47.47304,7.75997
Lauterbrunnen,3822,BE,46.59486,7.90886
Lauwil,4426,BL,47.38905,7.67555
Lavertezzo,6633,TI,46.26343,8.84443
Lavey-Village,1892,VD,46.2203,7.01753
Lavigny,1175,VD,46.50174,6.40427
Lavin,7543,GR,46.76743,10.11077
Lavorgo,6746,TI,46.44147,8.84053
Lax,3994,VS,46.3889,8.116
Le Brassus,1348,VD,46.58518,6.20933
Le Bry,1645,FR,46.7008,7.0847
Le Bémont JU,2360,JU,47.26317,7.02165
Le Cerneux-Péquignot,2414,NE,47.01577,6.66301
Le Châble VS,1934,VS,46.0808,7.21424
Le Châtelard-près-Romont,1689,FR,46.67793,6.98479
Le Crêt-du-Locle,2322,NE,47.07727,6.78426
Le Crêt-près-Semsales,1611,FR,46.60646,6.91618
Le Fuet,2712,BE,47.24415,7.18204
Le Grand-Saconnex,1218,GE,46.22968,6.11871
Le Landeron,2525,NE,47.05702,7.06896
Le Lieu,1345,VD,46.64554,6.27678
Le Lignon,1219,GE,46.20465,6.09953
Le Locle,2400,NE,47.057,6.75044
Le Mont-Pèlerin,1801,VD,46.48445,6.82861
Le Mont-sur-Lausanne,1052,VD,46.55394,6.63447
Le Mouret,1724,FR,46.74971,7.17784
Le Noirmont,2340,JU,47.22324,6.95543
Le Pont,1342,VD,46.66981,6.33662
Le Prese,7746,GR,46.29591,10.07907
Le Pâquier NE,2058,NE,47.10186,6.98145
Le Pâquier-Montbarry,1661,FR,46.59353,7.05508
Le Sentier,1347,VD,46.6064,6.22945
Le Sépey,1863,VD,46.36041,7.04983
Leggia,6556,GR,46.26197,9.16414
Leibstadt,5325,AG,47.59086,8.17393
Leimbach AG,5733,AG,47.27283,8.16934
Leimbach TG,8584,TG,47.56091,9.18743
Leimiswil,4935,BE,47.15231,7.76706
Leissigen,3706,BE,46.65448,7.7748
Lenggenwil,9525,SG,47.4752,9.14802
Lengnau AG,5426,AG,47.52266,8.32825
Lengnau BE,2543,BE,47.1808,7.36819
Lenk im Simmental,3775,BE,46.45471,7.44531
Lens,1978,VS,46.28178,7.44827
Lentigny,1745,FR,46.75944,7.00518
Lenzburg,5600,AG,47.3879,8.17636
Lenzerheide/Lai,7078,GR,46.72619,9.55468
Les Agettes,1992,VS,46.20758,7.37332
Les Avanchets,1220,GE,46.22074,6.10901
Les Avants,1833,VD,46.45713,6.94275
Les Bayards,2127,NE,46.91851,6.52242
Les Bioux,1346,VD,46.61997,6.26953
Les Bois,2336,JU,47.17946,6.90248
Les Brenets,2416,NE,47.06759,6.70716
Les Breuleux,2345,JU,47.21063,7.00243
Les Charbonnières,1343,VD,46.66734,6.31512
Les Clées,1356,VD,46.73175,6.4617
Les Cullayes,1080,VD,46.5734,6.75431
Les Diablerets,1865,VD,46.35105,7.16125
Les Emibois,2338,JU,47.23181,6.98924
Les Enfers,2363,JU,47.28847,7.04627
Les Geneveys-sur-Coffrane,2206,NE,47.01535,6.85093
Les Genevez JU,2714,JU,47.25676,7.13113
Les Haudères,1984,VS,46.08527,7.50503
Les Hauts-Geneveys,2208,NE,47.04707,6.87292
Les Marécottes,1923,VS,46.11186,7.00559
Les Monts-de-Corsier,1808,VD,46.50047,6.87742
Les Monts-de-Pully,1068,VD,46.53662,6.68996
Les Mosses,1862,VD,46.3957,7.10139
Les Paccots,1619,FR,46.51889,6.95153
Les Planchettes,2325,NE,47.11013,6.77357
Les Pommerats,2353,JU,47.27249,6.98539
Les Ponts-de-Martel,2316,NE,46.99725,6.73012
Les Rasses,1452,VD,46.82955,6.54
Les Reussilles,2722,BE,47.22581,7.07993
Les Sagnettes,2124,NE,46.93455,6.59745
Les Verrières,2126,NE,46.90563,6.47925
Leuggelbach,8774,GL,46.97674,9.04494
Leuggern,5316,AG,47.58397,8.21906
Leuk Stadt,3953,VS,46.31866,7.63586
Leukerbad,3954,VS,46.37969,7.62823
Leutwil,5725,AG,47.30923,8.17329
Leuzigen,3297,BE,47.17462,7.45737
Levron,1942,VS,46.09853,7.16299
Leysin,1854,VD,46.34467,7.01441
Leytron,1912,VS,46.18617,7.20843
Li Curt,7745,GR,46.31078,10.06357
Libingen,9614,SG,47.32839,9.02157
Lichtensteig,9620,SG,47.32677,9.08721
Liddes,1945,VS,45.99206,7.18587
Liebefeld,3097,BE,46.93032,7.41773
Liebistorf,3213,FR,46.90661,7.19187
Liesberg,4253,BL,47.39681,7.42662
Liesberg Dorf,4254,BL,47.40369,7.43094
Liestal,4410,BL,47.48357,7.73475
Ligerz,2514,BE,47.08879,7.1404
Lignerolle,1357,VD,46.7417,6.45685
Lignières,2523,NE,47.08371,7.06257
Ligornetto,6853,TI,45.86166,8.95241
Limpach,3317,BE,47.10874,7.49533
Lindau,8315,ZH,47.44251,8.67379
Linden,3673,BE,46.84791,7.68517
Linescio,6682,TI,46.30941,8.58349
Linthal,8783,GL,46.91414,8.99499
Littenheid,9573,TG,47.44091,9.00896
Litzirüti,7058,GR,46.79893,9.70209
Lobsigen,3268,BE,47.02413,7.296
Locarno,6600,TI,46.17246,8.78828
Loco,6661,TI,46.20514,8.67379
Lodrino,6527,TI,46.30042,8.98032
Lohn SH,8235,SH,47.75546,8.6709
Lohn-Ammannsegg,4573,SO,47.17089,7.52823
Lommis,9506,TG,47.51666,8.99447
Lommiswil,4514,SO,47.22493,7.47084
Lonay,1027,VD,46.52651,6.51907
Lopagno,6956,TI,46.06907,8.97783
Losone,6616,TI,46.16883,8.76034
Lostallo,6558,GR,46.31731,9.19937
Lostorf,4654,SO,47.38408,7.94624
Lotzwil,4932,BE,47.19068,7.79142
Lourtier,1948,VS,46.05181,7.26375
Lucens,1522,VD,46.70752,6.83686
Ludiano,6721,TI,46.42038,8.96765
Lufingen,8426,ZH,47.48493,8.593
Lugaggia,6953,TI,46.05909,8.97204
Lugano,6900,TI,46.00855,8.95235
Lugnorre,1789,FR,46.9511,7.07559
Luins,1184,VD,46.44281,6.27149
Lully VD,1132,VD,46.50544,6.4633
Lumbrein,7148,GR,46.68275,9.13595
Lumino,6533,TI,46.23122,9.06595
Lunden,7222,GR,46.9506,9.71133
Lungern,6078,OW,46.78512,8.15674
Lupsingen,4419,BL,47.44677,7.69292
Lussery-Villars,1307,VD,46.63257,6.52661
Lussy-sur-Morges,1167,VD,46.50253,6.44996
Lustmühle,9062,AR,47.39835,9.35706
Luterbach,4542,SO,47.21466,7.58364
Luthern,6156,LU,47.05938,7.91471
Lutry,1095,VD,46.50581,6.68802
Lutzenberg,9426,AR,47.46049,9.57564
Luven,7141,GR,46.75835,9.19658
Luzein,7242,GR,46.92062,9.76367
Luzern,6003,LU,47.05328,8.29783
Lyss,3250,BE,47.07415,7.30738
Lyssach,3421,BE,47.06733,7.58101
Längenbühl,3636,BE,46.75819,7.53834
Läufelfingen,4448,BL,47.39491,7.85594
Léchelles,1773,FR,46.82947,7.01522
Löhningen,8224,SH,47.70193,8.55193
Lömmenschwil,9308,SG,47.49706,9.35082
Lü,7534,GR,46.61964,10.37421
Lüscherz,2576,BE,47.04586,7.15191
Lütisburg,9604,SG,47.39712,9.08923
Lütisburg Station,9601,SG,47.37935,9.06676
Lütschental,3816,BE,46.63903,7.95358
Lützelflüh-Goldbach,3432,BE,47.0059,7.68834
Madetswil,8322,ZH,47.41215,8.79188
Madiswil,4934,BE,47.16451,7.80157
Madulain,7523,GR,46.58776,9.93954
Magadino,6573,TI,46.14639,8.861
Magden,4312,AG,47.52783,7.81282
Maggia,6673,TI,46.24873,8.70927
Magglingen/Macolin,2532,BE,47.14127,7.21294
Magliaso,6983,TI,45.98158,8.88998
Maglio di Colla,6959,TI,46.08673,9.04266
Maienfeld,7304,GR,47.00738,9.53337
Maisprach,4464,BL,47.52466,7.8457
Maladers,7026,GR,46.8382,9.56293
Malans GR,7208,GR,46.98152,9.57391
Malix,7074,GR,46.81719,9.52584
Maloja,7516,GR,46.40385,9.69852
Malters,6102,LU,47.03844,8.17961
Malvaglia,6713,TI,46.41281,8.99396
Mamishaus,3152,BE,46.8162,7.37638
Mammern,8265,TG,47.64404,8.91501
Mandach,5318,AG,47.54727,8.18564
Mannenbach-Salenstein,8268,TG,47.67289,9.05129
Manno,6928,TI,46.03573,8.91947
Maracon,1613,VD,46.55186,6.87184
Marbach LU,6196,LU,46.85982,7.89892
Marbach SG,9437,SG,47.39233,9.56828
Mariastein,4115,SO,47.4773,7.487
Marin-Epagnier,2074,NE,47.00843,7.00889
Marly,1723,FR,46.77813,7.15761
Marnand,1524,VD,46.75712,6.89969
Maroggia,6817,TI,45.93468,8.97148
Marsens,1633,FR,46.65641,7.05938
Marthalen,8460,ZH,47.62787,8.65106
Martigny,1920,VS,46.10294,7.07493
Martigny-Croix,1921,VS,46.08297,7.04814
Martina,7560,GR,46.88828,10.46141
Maschwanden,8933,ZH,47.23451,8.42673
Mase,1968,VS,46.19616,7.43581
Masein,7425,GR,46.70103,9.42878
Massongex,1869,VS,46.24153,6.9867
Massonnens,1692,FR,46.69844,6.97451
Mastrils,7303,GR,46.96661,9.54374
Mathod,1438,VD,46.76654,6.56417
Matran,1753,FR,46.78661,7.09802
Matt,8766,GL,46.96086,9.17582
Matten (St. Stephan),3773,BE,46.49987,7.43159
Matzendorf,4713,SO,47.30568,7.62889
Matzingen,9548,TG,47.52042,8.93096
Mauensee,6216,LU,47.16661,8.07047
Maur,8124,ZH,47.33942,8.66961
Mauren FL,9493,,47.2191,9.54367
Mauren TG,8576,TG,47.56622,9.15587
Medeglia,6809,TI,46.1178,8.96196
Medels im Rheinwald,7436,GR,46.54822,9.29436
Meggen,6045,LU,47.04821,8.37186
Meien,6485,UR,46.7286,8.54709
Meierskappel,6344,LU,47.12188,8.44147
Meikirch,3045,BE,47.00946,7.36633
Meilen,8706,ZH,47.27252,8.64449
Meinier,1252,GE,46.2442,6.23215
Meinisberg,2554,BE,47.16025,7.3491
Meiringen,3860,BE,46.72859,8.18137
Meisterschwanden,5616,AG,47.29507,8.22869
Melano,6818,TI,45.92261,8.98492
Melchnau,4917,BE,47.18142,7.85118
Melchsee-Frutt,6068,OW,46.77564,8.27295
Melchtal,6067,OW,46.83188,8.29277
Melide,6815,TI,45.95331,8.94528
Mellikon,5465,AG,47.56726,8.35096
Mellingen,5507,AG,47.41765,8.27362
Mels,8887,SG,47.0457,9.42065
Meltingen,4233,SO,47.38718,7.59034
Mendrisio,6850,TI,45.87075,8.98419
Menzberg,6125,LU,47.04099,8.00137
Menziken,5737,AG,47.24039,8.18975
Menzingen,6313,ZG,47.17609,8.59499
Menznau,6122,LU,47.08319,8.03942
Menzonio,6692,TI,46.3619,8.64197
Merenschwand,5634,AG,47.25989,8.37605
Mergoscia,6647,TI,46.20996,8.84252
Meride,6866,TI,45.89054,8.9527
Merishausen,8232,SH,47.75949,8.60901
Merligen,3658,BE,46.70018,7.73653
Merlischachen,6402,SZ,47.06708,8.41008
Mervelier,2827,JU,47.34369,7.50009
Mesocco,6563,GR,46.39879,9.23254
Messen,3254,SO,47.0915,7.44569
Mettau,5274,AG,47.56469,8.12753
Mettembert,2806,JU,47.39799,7.32202
Mettlen,9517,TG,47.53187,9.12342
Mettmenstetten,8932,ZH,47.24591,8.46426
Metzerlen,4116,SO,47.46438,7.46702
Mex VD,1031,VD,46.5769,6.56112
Meyrin,1217,GE,46.23031,6.07709
Mezzovico,6805,TI,46.09152,8.91867
Middes,1749,FR,46.77177,6.94793
Milken,3157,BE,46.79527,7.36202
Minusio,6648,TI,46.17796,8.81811
Missy,1565,VD,46.87948,6.96909
Mitlödi,8756,GL,47.01127,9.07958
Mittelhäusern,3147,BE,46.8745,7.36785
Miège,3972,VS,46.31166,7.54713
Miécourt,2946,JU,47.42805,7.17524
Mogelsberg,9122,SG,47.36119,9.1361
Moleno,6524,TI,46.26832,8.99084
Molinis,7056,GR,46.82636,9.65355
Mollens VD,1146,VD,46.57715,6.36238
Mollens VS,3974,VS,46.31319,7.51996
Mollis,8753,GL,47.09298,9.07533
Molondin,1415,VD,46.76035,6.74937
Mols,8885,SG,47.11179,9.28072
Mon,7458,GR,46.65094,9.56147
Monnaz,1125,VD,46.52837,6.48012
Mont-Tramelan,2723,BE,47.2077,7.0579
Mont-de-Buttes,2116,NE,46.88357,6.51706
Mont-sur-Rolle,1185,VD,46.46904,6.3394
Montagnola,6926,TI,45.98276,8.917
Montagny-la-Ville,1776,FR,46.81764,6.99491
Montagny-près-Yverdon,1442,VD,46.79168,6.61353
Montavon,2857,JU,47.3696,7.23179
Montcherand,1354,VD,46.73361,6.5092
Monte,6875,TI,45.88146,9.02681
Monte Carasso,6513,TI,46.18931,8.9983
Montenol,2884,JU,47.35108,7.14843
Montet (Broye),1483,FR,46.81611,6.86851
Montfaucon,2362,JU,47.28004,7.05393
Montherod,1174,VD,46.49961,6.36507
Monthey,1870,VS,46.25387,6.95216
Montignez,2924,JU,47.48631,7.05876
Montlingen,9462,SG,47.33413,9.58565
Montmagny,1587,VD,46.92614,7.01022
Montmelon,2883,JU,47.35205,7.17273
Montmollin,2037,NE,46.99335,6.84593
Montpreveyres,1081,VD,46.58081,6.73887
Montreux,1820,VD,46.43483,6.91293
Montricher,1147,VD,46.60011,6.3769
Montsevelier,2828,JU,47.36083,7.50651
Moosseedorf,3302,BE,47.01368,7.48378
Morbio Inferiore,6834,TI,45.8497,9.01996
Morbio Superiore,6835,TI,45.86046,9.02352
Morcote,6922,TI,45.9268,8.91176
Morges,1110,VD,46.51337,6.49572
Morgins,1875,VS,46.23968,6.86055
Morissen,7143,GR,46.72889,9.18045
Morlon,1638,FR,46.62489,7.08327
Morrens VD,1054,VD,46.59096,6.62734
Morschach,6443,SZ,46.98202,8.62001
Mosen,6295,LU,47.2443,8.22651
Mosnang,9607,SG,47.36214,9.04524
Moudon,1510,VD,46.66967,6.79734
Moutier,2740,JU,47.27736,7.36911
Movelier,2812,JU,47.40969,7.31591
Muggio,6838,TI,45.90637,9.04049
Muhen,5037,AG,47.33614,8.05599
Mulegns,7455,GR,46.52323,9.61433
Mumpf,4322,AG,47.54691,7.91534
Mumpé Medel,7183,GR,46.68578,8.84169
Mund,3903,VS,46.31567,7.93551
Muntelier,3286,FR,46.93748,7.12777
Muolen,9313,SG,47.51886,9.32622
Muotathal,6436,SZ,46.97414,8.76624
Muraz (Collombey),1893,VS,46.28022,6.92893
Murg,8877,SG,47.11085,9.21327
Murgenthal,4853,AG,47.26919,7.83826
Muri AG,5630,AG,47.27204,8.34045
Muri b. Bern,3074,BE,46.92925,7.48706
Murist,1489,FR,46.7935,6.81074
Murten,3280,FR,46.92615,7.12008
Murzelen,3034,BE,46.97882,7.31573
Muttenz,4132,BL,47.5285,7.64074
Muzzano,6933,TI,45.99699,8.91843
Mädris-Vermol,8886,SG,47.0465,9.38
Mägenwil,5506,AG,47.41202,8.23582
Männedorf,8708,ZH,47.25625,8.69626
Märstetten,8560,TG,47.58991,9.06683
Märwil,9562,TG,47.53254,9.07294
Ménières,1533,FR,46.78309,6.88063
Mézières FR,1684,FR,46.67712,6.928
Mézières VD,1083,VD,46.59464,6.77127
Môtier (Vully),1787,FR,46.94719,7.08075
Môtiers NE,2112,NE,46.90967,6.61239
Möhlin,4313,AG,47.56123,7.84284
Mönchaltorf,8617,ZH,47.30982,8.72105
Mönthal,5237,AG,47.51803,8.14356
Mörel,3983,VS,46.35724,8.04506
Mörschwil,9402,SG,47.46675,9.42408
Mühlau,5642,AG,47.22991,8.38886
Mühleberg,3203,BE,46.95953,7.26814
Mühledorf SO,4583,SO,47.13561,7.47612
Mühlehorn,8874,GL,47.11397,9.17643
Mühlethal,4812,AG,47.30224,7.97649
Mühlethurnen,3127,BE,46.81456,7.5101
Mühlrüti,9613,SG,47.36961,8.98738
Müllheim Dorf,8555,TG,47.6024,9.00216
Müllheim-Wigoltingen,8554,TG,47.58938,9.01376
Mülligen,5243,AG,47.45695,8.23916
Mümliswil,4717,SO,47.34325,7.70326
Münchenbuchsee,3053,BE,47.02093,7.44759
Münchenstein,4142,BL,47.51928,7.61086
Münchenwiler,1797,BE,46.9132,7.12525
Münchwilen AG,4333,AG,47.53899,7.96451
Münchwilen TG,9542,TG,47.47824,8.99471
Münsingen,3110,BE,46.87387,7.55943
Münster VS,3985,VS,46.48679,8.26435
Müntschemier,3225,BE,46.99565,7.14395
Mürren,3825,BE,46.56047,7.89168
Müstair,7537,GR,46.62564,10.44698
Müswangen,6289,LU,47.23784,8.28944
Nassen,9123,SG,47.37642,9.14181
Naters,3904,VS,46.3269,7.99291
Nax,1973,VS,46.22814,7.43114
Nebikon,6244,LU,47.19159,7.97865
Necker,9126,SG,47.34754,9.12941
Neerach,8173,ZH,47.50989,8.47195
Neftenbach,8413,ZH,47.52569,8.66601
Neggio,6991,TI,45.98763,8.88009
Nendeln,9485,,47.19743,9.54343
Nennigkofen,4574,SO,47.18594,7.49416
Nenzlingen,4224,BL,47.44725,7.561
Nesslau,9650,SG,47.22282,9.19565
Netstal,8754,GL,47.06163,9.0555
Neu St. Johann,9652,SG,47.2331,9.19325
Neuchâtel,2000,NE,46.99435,6.92712
Neudorf,6025,LU,47.17778,8.20859
Neuendorf,4623,SO,47.29882,7.79576
Neuenegg,3176,BE,46.89638,7.30573
Neuenhof,5432,AG,47.44881,8.32684
Neuenkirch,6206,LU,47.09993,8.2038
Neuhaus SG,8732,SG,47.24406,8.94332
Neuhausen am Rheinfall,8212,SH,47.68372,8.6152
Neuheim,6345,ZG,47.20306,8.57664
Neukirch (Egnach),9315,TG,47.52866,9.37168
Neukirch an der Thur,9217,TG,47.51087,9.17418
Neunkirch,8213,SH,47.6884,8.49879
Neuwilen,8566,TG,47.62103,9.13475
Neyruz FR,1740,FR,46.76727,7.06513
Nidau,2560,BE,47.12426,7.24178
Nidfurn,8772,GL,46.9864,9.05505
Niederbipp,4704,BE,47.26998,7.69264
Niederbuchsiten,4626,SO,47.29584,7.77439
Niederbüren,9246,SG,47.46377,9.20747
Niederdorf,4435,BL,47.40719,7.75243
Niederglatt ZH,8172,ZH,47.49277,8.49977
Niedergösgen,5013,SO,47.37254,7.99095
Niederhasli,8155,ZH,47.48064,8.48915
Niederhelfenschwil,9527,SG,47.47635,9.1863
Niederhünigen,3504,BE,46.87656,7.63917
Niederlenz,5702,AG,47.4017,8.17448
Niedermuhlern,3087,BE,46.85825,7.46196
Niederneunforn,8525,TG,47.59554,8.78304
Niederried b. Interlaken,3853,BE,46.71799,7.92989
Niederrohrdorf,5443,AG,47.4245,8.30426
Niederscherli,3145,BE,46.88392,7.39106
Niederteufen,9052,AR,47.39213,9.3661
Niederurnen,8867,GL,47.1259,9.05374
Niederuzwil,9244,SG,47.4458,9.14107
Niederwangen b. Bern,3172,BE,46.92564,7.37615
Niederweningen,8166,ZH,47.50663,8.37555
Niederwil AG,5524,AG,47.37734,8.29566
Niederwil SG,9203,SG,47.43702,9.19855
Niederwil SO,4523,SO,47.25051,7.57312
Niederönz,3362,BE,47.18644,7.6914
Niederösch,3424,BE,47.11752,7.61405
Nods,2518,BE,47.11471,7.07971
Noiraigue,2103,NE,46.95522,6.72408
